siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,dernierNumeroVoieEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,codeCommuneEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,identifiantAdresseEtablissement,coordonneeLambertAbscisseEtablissement,coordonneeLambertOrdonneeEtablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,activitePrincipaleNAF25Etablissement
912058633,00013,91205863300013,O,2022-04-01,NN,,4322AZ,2025-12-06T04:12:48.405,true,A,O,,2022-04-01,1000,,,M,DOLINNI,,FRANCIS,,,,FRANCIS,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T08:24:00.145,PME,2023,DOMAINE SAINT JEAN ENT BAT L APP 57,6989,,,AVENUE,CHRISTOPHE COLOMB,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110032_B,163262.53523387946,606217.8277587154,A,,,,DLI PLOMBERIE,43.22A,NAFRev2,N,43.22G
912745213,00013,91274521300013,O,2022-04-13,NN,,,2025-12-06T04:43:04.482,true,A,O,,2022-04-13,5710,NET ECO MULTISERVICES,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00013,2025-12-06T07:32:22.409,PME,2023,RESIDENCE ZENITH 3 BATIMENT OUTRE-MER,2,,,RUE,DE L’AVENIR,97351,MATOURY,,97307,,,973070185_B,351791.46787763166,541628.8976912932,A,,,,,43.22A,NAFRev2,O,43.22G
914737960,00015,91473796000015,O,2022-07-01,01,2023,,2025-12-05T22:15:06.803,true,A,O,,2022-07-01,5710,PK PLOMBERIE,PKP,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00015,2025-12-06T08:11:29.952,PME,2023,,,,,,DEGRAD SARAMACA,97310,KOUROU,,97304,,,97304B014_B,311705.8998072024,561784.4320487657,A,,,,PK PLOMBERIE,43.22A,NAFRev2,O,43.22G
917640583,00014,91764058300014,O,2022-06-28,01,2023,4322AZ,2025-12-05T19:57:12.579,true,A,O,,2022-06-28,5710,MOMO PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00014,2025-12-06T09:54:36.086,PME,2023,RESIDENCE CONCORDE  BAT 7APPT F,7,,,PLACE,CHARLES LINDBERG,97351,MATOURY,,97307,,,973070222_B,350672.52222850604,534761.6079004398,A,,,,,43.22A,NAFRev2,O,43.22G
918288192,00019,91828819200019,O,2022-08-16,NN,,4322AZ,2025-12-06T00:30:22.17,true,A,O,,2022-08-16,1000,,,,SCHUFT,,SEBASTIEN,CHRISTIAN,,,SEBASTIEN,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T06:34:50.194,PME,2023,,55,,,AVENUE,SAINT-DOMINIQUE,97354,REMIRE-MONTJOLY,,97309,,,973090100_B,359447.8309141891,543704.3856167695,A,,,,KAZOTOP,43.22A,NAFRev2,N,43.22G
918388380,00019,91838838000019,O,2022-08-08,NN,,4322AZ,2025-12-06T00:08:00.845,true,A,O,,2022-08-08,1000,,,M,GIFFARD,,BRADLEY,WINTER,,,BRADLEY,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T06:17:37.757,PME,2023,,5,,,RUE,MONTAGNE D’ARGENT,97310,KOUROU,,97304,,,973040062_B,316881.920566038,572438.8480814744,A,,,,BPS SERVICE,43.22A,NAFRev2,N,43.22G
918866609,00012,91886660900012,O,2022-09-30,NN,,4322AZ,2025-12-19T13:18:20.041,true,A,O,,2022-09-30,1000,,,M,BAKAMAN,,AURELIEN,,,,AURELIEN,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T09:28:48.646,PME,2023,RTE MADELEINE FACE ECOLE PTE 5,,,,CITE,MORTIN,97300,CAYENNE,,97302,,,97302A325_B,352909.2372937765,543417.8804400923,A,,,,BL INSTALLATION,43.22A,NAFRev2,N,43.22G
920258340,00016,92025834000016,O,2022-10-10,NN,,4322AZ,2025-12-05T21:28:00.099,true,A,O,,2022-10-10,1000,,,M,DE LIMA FARIAS,,ADAN,RAULISON,,,ADAN,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T08:58:10.118,PME,2023,,1852,,,RUE,DU CHAMP DE CANNE,97351,MATOURY,,97307,,,973070661_B,354108.75743427663,540332.667280487,A,,,,D.I.F.PLOMBERIE,43.22A,NAFRev2,N,43.22G
920817632,00010,92081763200010,O,2022-01-01,02,2023,,2025-12-06T01:22:43.612,true,A,O,,2022-01-01,5710,T.S.P PLOMBERIE SANITAIRE GENERALE,,,,,,,,,,,43.22A,NAFRev2,,N,,02,2023,00010,2025-12-06T08:04:10.965,PME,2023,ENSEMBLE PROPRIETE CHRISTIN,,,,CHEMIN,SOURCE DE BADUEL,97300,CAYENNE,,97302,,,973020952_B,354918.73926162,544904.3669958431,A,,,,,43.22A,NAFRev2,O,43.22G
922361530,00012,92236153000012,O,2023-01-05,NN,,4322AZ,2025-12-06T04:00:41.796,true,A,O,,2023-01-05,1000,,,M,BARTHELUS,,LESLY,,,,LESLY,,43.22A,NAFRev2,,,,NN,,00012,2025-12-06T09:25:31.166,PME,2023,ZAC HIBISCUS RES AWARA BAT E APPT E41,3,,,RUE,DE L'UNIVERSITE,97300,CAYENNE,,97302,,,973021066_B,355555.80582317896,545571.3866260317,A,LESLY PTD,,,LESLY P.T.D,43.22A,NAFRev2,N,43.22G
922594841,00012,92259484100012,O,2022-12-21,NN,,,2025-12-06T04:12:38.643,true,A,O,,2022-12-21,5710,AURLUS PLOMBERIE DES SERVICES DE QUALITE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00012,2025-12-06T07:31:59.507,PME,2023,,174,,,RUE,GANAKI LAMOURAILLE,97317,APATOU,,97360,,,973600027_B,129503.49334606028,570981.3971136066,A,,,,AURLUS PLOMBERIE DES SERVICES DE QUALITE,43.22A,NAFRev2,N,43.22G
927658849,00017,92765884900017,O,2024-01-01,NN,,,2025-12-06T04:57:43.003,true,A,O,,2024-01-01,5710,SODIGIS PRESTATIONS,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00017,2025-12-06T10:11:51.477,,,ZI COLLERY OUEST,1,,,RUE,GILLES BEHARY LAUL SIRDER,97300,CAYENNE,,97302,,,973021147_B,352944.64,541918.51,A,,,,,43.22A,NAFRev2,O,43.22G
927740399,00013,92774039900013,O,2024-01-12,NN,,,2025-12-05T20:44:56.247,true,A,O,,2024-01-12,5710,SJ PLOMBERIE VRD,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00013,2025-12-06T06:54:47.286,,,,3,,,RUE,GUYNEMER,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110070_B,163986.15,608720.44,A,SJ PLOMBERIE VRD,,,SJ PLOMBERIE VRD,43.22A,NAFRev2,N,43.22G
927973883,00014,92797388300014,O,2024-04-17,NN,,,2025-12-05T20:38:50.214,true,A,O,,2024-04-17,5710,MB PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00014,2025-12-06T06:27:02.863,,,,10,,,AVENUE,LEOPOLD CEDAR SENGHOR,97310,KOUROU,,97304,,,973040675_B,316770.54,571346.44,A,,,,,43.22A,NAFRev2,N,43.22G
928717156,00014,92871715600014,O,2024-01-15,NN,,,2025-12-05T18:39:00.689,true,A,O,,2024-01-15,5710,GUYANE PLOMBERIE SERVICES,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00014,2025-12-06T07:01:07.364,,,,10,,,IMPASSE,PRIPRI,97310,KOUROU,,97304,,,973040706_B,318464.89,570012.28,A,,,,,43.22A,NAFRev2,N,43.22G
929459014,00015,92945901400015,O,2024-06-01,NN,,,2025-12-05T18:57:48.429,true,A,O,,2024-06-01,5710,SJL PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00015,2025-12-06T10:42:36.665,,,,13,,,LOTISSEMENT,LES BALISIERS VOIE B,97354,REMIRE-MONTJOLY,,97309,,,97309a009_B,358005.61,544444.39,A,,,,SJL PLOMBERIE,43.22A,NAFRev2,N,43.22G
929585222,00011,92958522200011,O,2024-06-03,NN,,,2025-12-04T15:36:48.659,true,A,O,,2024-06-03,5710,ETS PLOMBIER 973,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00011,2025-12-04T13:11:20.173,,,,7,,,CHEMIN,SOURCE DE BADUEL,97300,CAYENNE,,97302,,,973020952_B,354998.68,545009.47,A,,,,,43.22A,NAFRev2,N,43.22G
930216858,00017,93021685800017,O,2024-07-01,NN,,,2025-12-05T17:55:38.971,true,A,O,,2024-07-01,5710,YAPI PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00017,2025-12-06T07:00:28.456,,,,4,,,RUE,KOUSET ALBINA,97320,SAINT-LAURENT-DU-MARONI,,97311,,,973110086_B,166184.09,606789.99,A,,,,,43.22A,NAFRev2,O,43.22G
930784228,00015,93078422800015,O,2024-06-20,NN,,,2025-12-05T20:47:38.847,true,A,O,,2024-06-20,5710,2J-PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00015,2025-12-06T08:16:21.271,,,CHEZ MR SUPRICE JEAN BONNY,78,,,LOTISSEMENT,LOUISE ELMIRE,97300,CAYENNE,,97302,,,97302A246_C,,,A,,,,,43.22A,NAFRev2,N,43.22G
931833693,00019,93183369300019,O,2024-09-02,NN,,,2025-12-05T18:21:22.883,true,A,O,,2024-09-02,1000,,,M,MARTIN,MARTIN,ANTOINE,AIME,,,ANTOINE,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T10:00:38.717,,,BAT D APPT 112,112,,,CITE,URANUS,97300,CAYENNE,,97302,,,97302bzon3k_B,353518.31,543932.25,A,,,,EXPERT'FLASH,43.22A,NAFRev2,N,43.22G
931910962,00022,93191096200022,O,2025-01-16,NN,,,2025-12-05T17:20:41.089,true,A,O,,2024-09-09,1000,,,M,JOANIS,,JEAN-CLAUDE,,,,JEAN-CLAUDE,,43.22A,NAFRev2,,,,NN,,00022,2025-12-06T09:50:20.642,,,COGNEAU LAMIRANDE N 26BIS,,,,RUE,DES AMAREUSES,97351,MATOURY,,97307,,,973070680_B,353379.98,539128.25,A,,,,JP,43.22A,NAFRev2,N,43.22G
932458219,00023,93245821900023,O,2024-12-12,NN,,,2025-12-05T17:27:48.438,false,A,O,,2024-08-30,1000,,,M,DORIVAL,,JEAN,RONY,,,JEAN,,77.11A,NAFRev2,,,,NN,,00015,2025-12-06T07:23:04.907,,,APPT C ETG 1,2,,,RUE,MAURICE BOCS,97351,MATOURY,,97307,,,973070039_B,352652.0,536309.75,A,,,,,43.22A,NAFRev2,N,43.22G
933144420,00017,93314442000017,O,2024-09-13,NN,,,2025-12-05T16:02:50.314,true,A,O,,2024-09-13,5710,GUYANE DETECTION,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00017,2025-12-06T09:15:41.251,,,,4,,,LOTISSEMENT,DES ALAMANDAS,97354,REMIRE-MONTJOLY,,97309,,,97309a008_B,358820.54,541159.8,A,,,,,43.22A,NAFRev2,N,43.22G
933984130,00015,93398413000015,O,2024-10-07,NN,,,2025-12-05T15:51:51.851,true,A,O,,2024-10-07,1000,,,M,GUIRAND,,ROBERTO,,,,ROBERTO,,43.22A,NAFRev2,,,,NN,,00015,2025-12-06T10:51:25.217,,,BAT 22,376,,,,LES AMES CLAIRES,97354,REMIRE-MONTJOLY,,97309,,,97309B024_B,357568.72,542962.54,A,,,,G.R.P (GUIRANT ROBERTO PLOMBERIE),43.22A,NAFRev2,N,43.22G
935258756,00011,93525875600011,O,2024-11-06,NN,,,2025-12-05T20:51:14.652,true,A,O,,2024-11-06,1000,,,M,BLAIR,,DASON,JONATHAN,HAROLD,,DASON,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T06:33:39.205,,,FACE CHATEAU D'EAU,1282,,,ROUTE,DE RABAN,97300,CAYENNE,,97302,,,973020808_B,354260.84,544756.28,A,,,,S.O.S PLOMBERIE,43.22A,NAFRev2,N,43.22G
939664207,00015,93966420700015,O,2025-01-01,NN,,,2025-12-05T17:55:11.903,true,A,O,,2025-01-01,5710,BJ PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00015,2025-12-06T08:03:00.79,,,PK 130,,,,,TROU POISSONS,97350,IRACOUBO,,97303,,,97303B034_B,268592.3,600571.39,A,,,,,43.22A,NAFRev2,N,43.22G
939804126,00018,93980412600018,O,2025-01-15,NN,,,2025-12-05T23:37:17.297,true,A,O,,2025-01-15,5710,SAS REHABILITATION TRAVAUX,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00018,2026-01-08T20:21:55.893,,,,1180,,,CHEMIN,LA LEVEE,97351,MATOURY,,97307,,,973070037_B,354096.26,534134.84,A,,,,SAS REHABILITATION TRAVAUX,43.22A,NAFRev2,N,43.22G
940366222,00013,94036622200013,O,2025-02-01,NN,,,2025-12-05T17:30:26.265,true,A,O,,2025-02-01,1000,,,M,LOUIMAIRE,,GREGORY,,,,GREGORY,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T07:25:37.773,,,RES HAMEAU DES PRUNIERS,,,,AVENUE,JUST AUGUSTE,97354,REMIRE-MONTJOLY,,97309,,,973090037_B,358501.76,541134.43,A,,,,GSI PLOMBERIE,43.22A,NAFRev2,N,43.22G
940606825,00013,94060682500013,P,2025-02-01,NN,,,2025-12-06T00:21:17.909,true,A,P,,2025-02-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00013,2025-12-06T10:52:00.932,,,[ND],[ND],[ND],[ND],[ND],[ND],[ND],MATOURY,,97307,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
941171530,00012,94117153000012,O,2025-03-01,NN,,,2025-12-06T01:28:07.308,true,A,O,,2025-03-01,5710,HR SERVICES,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00012,2025-12-06T08:18:14.939,,,,17,,,IMPASSE,LOUIS LANCET,97351,MATOURY,,97307,,,973070829_C,,,A,,,,,43.22A,NAFRev2,N,43.22G
941203036,00012,94120303600012,O,2025-02-01,NN,,,2025-12-05T20:32:11.799,true,A,O,,2025-02-01,5710,LA PLOMBERIE WILL,LPW,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00012,2025-12-06T10:34:30.396,,,CITE BONHOMME,4,,,RUE,DES LAURIERS ROSES,97300,CAYENNE,,97302,,,973020519_B,353745.52,544260.3,A,,,,,43.22A,NAFRev2,N,43.22G
941617540,00013,94161754000013,O,2025-02-18,NN,,,2025-12-05T18:40:38.521,true,A,O,,2025-02-18,5710,PLOMBERIE CREA RENOV,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00013,2025-12-06T10:28:19.039,,,,16,,,RUE,FLEUR D'EBENE,97354,REMIRE-MONTJOLY,,97309,,,973090338_B,355590.96,540785.65,A,,,,,43.22A,NAFRev2,N,43.22G
941990327,00012,94199032700012,O,2025-02-26,NN,,,2025-12-05T23:53:08.471,true,A,O,,2025-02-26,5710,FRANCK PLOMBERIE GENERALE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00012,2025-12-06T10:40:58.715,,,LOT LES PELICANS COGNEAU LAMIRANDE,53,B,,RUE,DES IBIS,97351,MATOURY,,97307,,,973070740_C,,,A,,,,,43.22A,NAFRev2,O,43.22G
942906298,00016,94290629800016,O,2025-03-23,NN,,,2025-12-05T19:59:02.345,true,A,O,,2025-03-23,5710,TROPIFLUID PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00016,2025-12-06T07:09:26.87,,,BAT BALISIER APP 32C,,,,RESIDENCE,A POU NOU,97300,CAYENNE,,97302,,,97302A035_C,,,A,,,,,43.22A,NAFRev2,O,43.22G
942977562,00019,94297756200019,O,2025-05-10,NN,,,2025-12-05T17:07:27.648,true,A,O,,2025-05-10,1000,,,M,GETIN,,RALPH,,,,RALPH,,43.22A,NAFRev2,,,,NN,,00019,2025-12-06T06:31:41.948,,,LOTISSEMENT PELICAN,4,C,,RUE,DE LA FERMENTATION,97351,MATOURY,,97307,,,973070907_B,353299.32,538717.87,A,,,,R.G CONSTRUCTION,43.22A,NAFRev2,N,43.22G
943073254,00014,94307325400014,O,2025-04-14,NN,,,2025-12-05T17:36:07.721,true,A,O,,2025-04-14,1000,,,M,VIDAL,,JEREMY,,,,JEREMY,,43.22A,NAFRev2,,,,NN,,00014,2025-12-06T05:55:51.966,,,LES RIVES DU MAHURY BAT J APPT J3,,,,ROUTE,DES PLAGES (RD1),97354,REMIRE-MONTJOLY,,97309,,,973090076_B,359722.08,541944.88,A,,,,J&L SERVICE,43.22A,NAFRev2,N,43.22G
943344515,00011,94334451500011,O,2025-04-01,NN,,,2025-12-05T18:16:19.392,true,A,O,,2025-04-01,1000,,,M,DARES,,PASCAL,ALPHONSE,,,PASCAL,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T10:19:12.524,,,ROUTE DE LA MADELEINE - COTE GAUCHE,39,,,LOTISSEMENT,LA ROSERAIE,97300,CAYENNE,,97302,,,97302v369_B,353756.9,543171.63,A,,,,DP973 MULTI-SERVICES,43.22A,NAFRev2,N,43.22G
943835306,00011,94383530600011,O,2025-04-28,NN,,,2025-12-05T16:22:59.334,true,A,O,,2025-04-28,1000,,,M,PIERRE CHARLES,,WATSON,,,,WATSON,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T09:00:29.817,,,,16,,,RUE,EUGENE TECLE,97300,CAYENNE,,97302,,,973020301_B,353575.42,545611.77,A,,,,ISOPHEPRO BTP,43.22A,NAFRev2,N,43.22G
948173281,00015,94817328100015,O,2023-02-01,NN,,,2025-12-05T20:27:55.231,true,A,O,,2023-02-01,1000,,,M,DESIR,DESIR,RODOLPHE,,,,RODOLPHE,,43.22A,NAFRev2,,,,NN,,00015,2025-12-06T11:25:40.091,PME,2023,,9,,,LOTISSEMENT,LES LOUSSAIS,97351,MATOURY,,97307,,,97307a031_B,350566.43753767444,539965.8493413682,A,,,,,43.22A,NAFRev2,N,43.22G
948427695,00010,94842769500010,O,2023-01-01,01,2023,,2025-12-05T17:45:01.244,true,A,O,,2023-01-01,5499,JLT TRAVAUX,JLTT,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00010,2025-12-06T08:43:39.228,PME,2023,PK16 -560,,,,LD,SABLANCE RN1 MACOURIA,97355,MACOURIA,,97305,,,,,,A,,,,JLT TRAVAUX,43.22A,NAFRev2,O,43.22G
949213763,00012,94921376300012,O,2023-01-13,01,2023,,2025-12-05T17:05:35.758,true,A,O,,2023-01-13,5710,MLN PLOMBERIE,,,,,,,,,,,43.22A,NAFRev2,,N,,01,2023,00012,2025-12-06T10:41:59.381,PME,2023,,151,,,CHEMIN,MELISSE,97351,MATOURY,,97307,,,973070888_B,352393.6576176668,529473.1815286559,A,,,,,43.22A,NAFRev2,O,43.22G
949245997,00018,94924599700018,O,2023-01-03,NN,,,2025-12-06T04:07:20.039,true,A,O,,2023-01-03,5710,HJF MULTI-SERVICES,H.J.F.M.S.,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00018,2025-12-06T09:12:21.657,PME,2023,AB62  BALATA OUEST,21,,,RUE,LEROL,97351,MATOURY,,97307,,,97307a7qn_B,351083.85311475326,540044.6454145301,A,,,,,43.22A,NAFRev2,O,43.22G
949321418,00012,94932141800012,O,2023-02-16,00,2023,,2025-12-05T16:39:50.476,true,A,O,,2023-02-16,5710,AXA ENR,,,,,,,,,,,43.22A,NAFRev2,,N,,00,2023,00012,2025-12-06T07:01:47.35,PME,2023,205 LOTISSEMENT,,,,,COPAYA,97351,MATOURY,,97307,,,973074u6rf1_B,353343.08057511086,535743.6202173694,A,,,,,43.22A,NAFRev2,O,43.22G
949690796,00014,94969079600014,O,2023-01-25,NN,,,2025-12-06T00:10:38.875,true,A,O,,2023-01-25,5710,SOLUTION PLOMBERIE & MULTISERVICES,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00014,2025-12-06T05:36:29.796,PME,2023,COGNEAU LAMIRANDE,14,B,,IMPASSE,ZOLIV,97351,MATOURY,,97307,,,973070951_C,352954.25112373516,539089.8301924457,A,,,,,43.22A,NAFRev2,O,43.22G
949818298,00018,94981829800018,O,2023-03-13,NN,,,2025-12-05T19:00:59.37,true,A,O,,2023-03-13,5710,ANTILLES GUYANE PLOMBERIE ET PRESTATIONS,AG2P,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00018,2025-12-06T09:13:49.642,PME,2023,,3,,,LOTISSEMENT,SOROSSIS MONTABO,97300,CAYENNE,,97302,,,97302poqttp_B,355790.16854842234,545763.9784163918,A,,,,,43.22A,NAFRev2,O,43.22G
952615904,00010,95261590400010,O,2023-03-15,NN,,,2025-12-06T04:18:56.306,true,A,O,,2023-03-15,5710,BELLAMY PLOMBERIE ESPACE VERT,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00010,2025-12-06T06:34:25.829,PME,2023,,26,,,RUE,SAPOTILLE,97351,MATOURY,,97307,,,973070048_B,352260.2056077315,540153.6486261318,A,,,,BELLAMY PLOMBERIE ESPACE VERT SASU,43.22A,NAFRev2,O,43.22G
952751816,00010,95275181600010,O,2023-05-22,NN,,,2025-12-05T20:29:20.75,true,A,O,,2023-05-22,1000,,,M,PETIT-HOMME,,JEAN-BEAUNEL,,,,JEAN-BEAUNEL,,43.22A,NAFRev2,,,,NN,,00010,2025-12-06T06:55:24.341,PME,2023,,10,,,RUE,TOLINGA,97351,MATOURY,,97307,,,973070061_B,351683.0218816163,540634.7717341596,A,,,,JBPH PLOMBERIE,43.22A,NAFRev2,N,43.22G
953384005,00013,95338400500013,O,2023-06-08,NN,,,2025-12-19T13:18:21.768,true,A,O,,2023-06-08,5710,SERVICE PLOMB,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00013,2025-12-19T13:18:21.761,PME,2023,RESIDENCE BOUGAINVILLIERS - BAT A8 -,27,,,RUE,DE L’ACAROUANI,97355,MACOURIA,,97305,,,973050773_B,343222.2379903754,544487.0627885266,A,,,,,43.22A,NAFRev2,N,43.22G
977539717,00016,97753971700016,O,2023-07-10,NN,,,2025-12-05T19:04:32.906,true,A,O,,2023-07-10,1000,,,M,COLIMON,,LUCKSON,,,,LUCKSON,,43.22A,NAFRev2,,,,NN,,00016,2025-12-06T10:38:50.601,PME,2023,,4,,,ALLEE,DE L'UNIVERSITE YALE,97300,CAYENNE,,97302,,,973021056_B,355475.2806814101,545789.8035768521,A,,,,LBCM-PLOMBERIE-MULTISERVICES,43.22A,NAFRev2,N,43.22G
977725910,00011,97772591000011,O,2023-07-10,NN,,,2025-12-05T21:53:54.755,true,A,O,,2023-07-10,1000,,,M,BLANC,,DICKY,,,,DICKY,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T06:09:06.067,PME,2023,,,,,,SAVANE MANUEL NORD,97315,SINNAMARY,,97312,,,97312B012_C,,,A,,,,PLOMB DICKY,43.22A,NAFRev2,N,43.22G
980297857,00016,98029785700016,P,2023-10-16,NN,,,2025-12-05T18:29:56.172,true,A,P,,2023-10-16,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],43.22A,NAFRev2,,,,NN,,00016,2025-12-06T08:43:46.231,PME,2023,[ND],[ND],[ND],[ND],[ND],[ND],[ND],MATOURY,,97307,,,[ND],[ND],[ND],A,[ND],[ND],[ND],[ND],43.22A,NAFRev2,N,43.22G
980670087,00017,98067008700017,O,2023-10-17,NN,,,2025-12-05T21:21:10.961,true,A,O,,2023-10-17,5710,ELCO MAPA,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00017,2025-12-06T07:02:33.719,PME,2023,,491,,,ROUTE,DE SOPHIE,97370,MARIPASOULA,,97353,,,973530032_B,163583.61045996513,403655.1338277132,A,,,,,43.22A,NAFRev2,N,43.22G
982428682,00024,98242868200024,O,2024-05-23,NN,,,2025-12-05T19:59:18.833,false,A,O,,2024-01-01,5710,HELIEAU SOLUTIONS,HES,,,,,,,,,,43.22B,NAFRev2,,N,,NN,,00016,2025-12-06T05:39:20.347,,,ZI PARIACABO,6,,,RUE,DU ROCHER,97310,KOUROU,,97304,,,973040538_B,315402.97,570601.01,A,,,,H.E.S OUTRE-MER,43.22A,NAFRev2,N,43.22G
982733115,00017,98273311500017,O,2023-12-15,NN,,,2025-12-05T22:34:45.504,true,A,O,,2023-12-15,5710,3 CS EAU-ENERGIE,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00017,2025-12-06T08:23:17.627,PME,2023,,1662,,,ROUTE,DE MONTABO,97300,CAYENNE,,97302,,,97302bf08_B,355304.5274465346,546423.5772965119,A,,,,3 CS EAU-ENERGIE,43.22A,NAFRev2,O,43.22G
983133323,00011,98313332300011,O,2024-01-01,NN,,,2025-12-05T19:21:30.105,true,A,O,,2024-01-01,5710,KODI CARR-PLOMB,,,,,,,,,,,43.22A,NAFRev2,,N,,NN,,00011,2025-12-06T10:15:42.78,,,VILLAGE SARAMACA,9,,,RUE,DE CALI,97310,KOUROU,,97304,,,973040113_B,318527.690466897,570463.5262630929,A,,,,,43.22A,NAFRev2,O,43.22G
983820440,00011,98382044000011,O,2024-01-25,NN,,,2025-12-06T04:13:05.632,true,A,O,,2024-01-25,1000,,,M,DUCCE,,CEDRIC,,,,CEDRIC,,43.22A,NAFRev2,,,,NN,,00011,2025-12-06T06:30:04.467,,,KELEX ROUTE DE LA MADELEINE,258,,,AVENUE,JUSTIN CATAYEE,97300,CAYENNE,,97302,,,973021365_B,352987.8068293034,545064.082406955,A,CES PLOMBERIE,,,CES PLOMBERIE,43.22A,NAFRev2,N,43.22G
987584174,00013,98758417400013,O,2024-01-31,NN,,,2025-12-05T17:12:04.021,true,A,O,,2024-01-31,1000,,,M,THERLUS,,RODOLPHE,,,,RODOLPHE,,43.22A,NAFRev2,,,,NN,,00013,2025-12-06T11:15:02.98,,,,17,,,RUE,AIGLE TYRAN,97351,MATOURY,,97307,,,973070839_B,350606.1198019786,535114.2325865268,A,,,,THERLUS PLOMBIER,43.22A,NAFRev2,N,43.22G
987840584,00013,98784058400013,O,2024-03-19,NN,,,2025-12-05T15:56:24.507,true,A,O,,2024-03-19,5710,SERVICE-PUB,,,,,,,,,,,43.22A,NAFRev2,,N,N,NN,,00013,2025-12-06T07:09:49.766,,,ZAC DE SOULA,38,,,RUE,JAUNE D'ŒUF,97355,MACOURIA,,97305,,,973050681_B,343820.18,545101.24,A,,,,,43.22A,NAFRev2,O,43.22G
